20.3163;46.4167
20.311;46.4224
20.316;46.4129
20.3303;46.4169
20.3376;46.4136
20.3542;46.4128
20.3096;46.41
20.3234;46.4133
20.3288;46.4122
20.3429;46.4088
20.3187;46.427
20.3185;46.4292
18.427761;46.491172
18.4139;46.5014
18.4195;46.4955
19.0714;46.489
18.7891;45.9831
19.7752;47.6868
21.1683;47.5814
20.14066;46.157911
18.3536;46.1603
18.355;46.1504
21.7344;47.3917
21.7337;47.3921
17.0231;47.0951
21.7127;48.1267
21.7104;48.121
21.7085;48.1207
21.7187;48.1356
17.9372;46.5361
16.8968;47.2092
19.4442;47.6589
19.3017;46.4874
21.0701;48.2823
19.328153;47.255774
19.4024;47.5266
19.3903;47.5369
19.3903;47.5442
19.3971;47.5295
19.397;47.5298
18.8264;47.1617
18.8348;47.142
18.4124;46.3158
20.6544;48.3052
16.5814;47.139817
17.1641;47.1214
17.1639;47.1227
20.0597;47.3801
17.1339;47.7846
17.1355;47.785
22.2518;47.9709
19.8582;47.5922
20.0917;47.3701
20.0924;47.3724
19.9784;47.6448
19.9774;47.6432
19.9105;47.4988
19.9149;47.5085
19.9131;47.5018
19.911;47.5008
19.8986;47.4921
19.911;47.5008
19.9179;47.5045
19.9104;47.502
19.922;47.5014
19.9099766;47.5073763
19.915831783195504;47.4998529
19.9962;47.3695
19.7846;47.5096
19.7165;47.5688
19.7172;47.5698
19.722;47.5745
19.9863;47.5206
20.158;47.3708
20.1684;47.3648
19.7596;46.5676
19.7583;46.5683
19.6787;47.8318
21.277359;47.356378
21.2694;47.3611
21.2717;47.3587
17.6375;47.4896
18.7207;47.3262
20.2614;47.7299
20.2602;47.7328
17.045;47.1604
21.9385;47.8589
21.9233;47.8593
21.5766162;47.8815173
18.98;46.521
18.9763;46.525
18.9852;46.5365
18.982;46.524
18.9805;46.5249
18.4871;46.9573
16.8758;47.1059
20.9785;46.7611
22.1486;47.9328
22.1481;47.935
18.6679;47.2377
18.1298;46.3265
17.7824;46.3718
17.7881;46.3661
17.7882;46.3669
17.7794;46.4083
17.7815;46.3672
17.7919;46.3737
17.3422;47.064
17.0396;47.5909
17.0247;47.5934
17.0279;47.5906
17.0222;47.5924
20.0278;47.7276
17.84;46.6919
20.9269;47.3067
20.9259;47.3202
20.9222;47.3191
20.9272;47.3194
20.9218;47.3181
20.9049;47.3052
20.9248;47.3164
20.9234;47.3125
20.9296;47.3197
20.6991;46.4965
20.6167;48.2594
20.6307;48.256
20.6268;48.2549
20.6215;48.2518
20.6181;48.2477
20.6199;48.2501
20.6241;48.2534
20.6165;48.2466
20.6185;48.2482
20.6254;48.2492
20.6232;48.2479
20.6352;48.2555
20.6027;48.2378
19.2452;46.5262
19.2516;46.5227
19.254;46.5243
19.2526;46.5282
18.3094;47.5234
17.1055;46.836
21.8786;48.1187
20.4289;48.3559
21.7994;48.0699
21.7974;48.0663
17.208046;47.331499
20.6697;47.2488
20.6619;47.2454
20.6202;47.3026
20.3358;47.0852
20.3473;47.797
20.3435;47.7958
19.2693;47.5732
19.2824;47.5613
19.2908;47.565
19.2716;47.5528
19.2756;47.5556
17.247313;46.773398
17.2369;46.7663
17.2387;46.7584
17.2623;46.7779
17.2425;46.7665
17.2419;46.7569
17.2422;46.7682
